id_bon,id_produs
671394772463659,15
53280406420269,32
440620918394229,9
786316473975781,34
962326253756835,5
641970100997249,41
628278806846653,48
11110156880091,14
929915448248322,36
787297284089273,1
423098261344414,2
689154096023831,41
691789871019323,37
608319348014944,37
927887182841311,25
181815882000475,35
761302218799743,10
525047061467305,27
748896959180275,6
569169687929754,18
227759193223988,15
763564447524693,35
342949551081757,29
946554196366903,36
322330431787481,47
456643083340753,50
111306223791618,26
550735073409337,6
583747628959611,19
365126786480475,35
513503797573290,48
353257822333221,23
133143719631843,22
685528606725608,9
61734014568054,45
630088129029069,32
202459941250939,21
113676627241144,4
429651333021225,48
753550816844344,50
831552271256896,40
874494632587458,28
813442915307244,40
918517328283885,10
765614473450989,4
428835974721378,33
953953048226480,22
11783181262308,13
963784922837834,27
20049269201945,14
831842657742231,26
186376483696738,41
605005773358980,9
491977139327962,22
936406983526525,39
486090715005288,16
433841762356226,49
601066798863260,44
9025631542929,11
578193935629926,33
241216611140715,30
600803976185601,15
256618970878374,37
154859541334551,28
865380253549919,4
563192619764598,16
34775610941490,35
126913888408860,50
502614078520547,3
2867010809062,14
987692389448487,11
351335406756359,48
2843187250595,2
253021840020689,33
170022526260825,41
791154308495541,13
443413338353220,30
967951176438937,10
183699535400799,46
66705450735982,29
560863737678074,39
996453057763949,26
721619655593075,2
182552689492654,26
661724777286046,20
748574746629103,43
90031058071045,17
177101071624071,18
170398873197032,18
548781220157760,6
435303242572661,16
259015509192747,29
855442656515258,21
67999571686049,5
204762005403246,13
554993201322538,35
683824976623032,50
182133904379472,6
715595922613284,33
874029961815404,23
660669919758813,36
28167111050804,23
343794878404637,39
516093353941965,48
492359801992950,21
230346912647383,34
507268680717395,43
85355819072559,22
431847854748567,36
37452776102033,31
722297606287710,5
941910444710784,47
563672093408562,25
788720758973944,38
443400738205436,8
331338804285883,15
496875484334097,6
452659779375518,1
239753102122128,22
299164342545862,12
534276713736233,39
34934394480412,31
569341274859573,20
917349802673875,44
458652056031265,14
905357712748615,3
711137609685735,15
164037655423017,22
964533857756780,28
62180580450326,6
730313925221289,13
352435932989171,27
341414737837807,10
500026544683020,16
399296819780583,20
341615655568824,49
612359824256117,15
355066589313728,48
459519026816115,39
705389705682320,41
789436395978222,36
165567102875150,12
642158239106678,45
238232550882696,27
450166585486709,34
493934057866647,37
270050776568630,38
29493831844176,11
492359801992950,33
261452604591329,14
910776953305306,14
649461840508036,34
645158968773721,17
956846325945709,25
813442915307244,12
940213276685451,35
978731907055677,24
899583206236750,43
67383875842254,18
825086733337213,6
425710403030621,13
537600235192313,43
85777156428383,8
576949804572732,45
616074982543394,47
469479823229987,48
472787995371042,40
203664627584133,21
12878391341742,12
259479612242799,8
848292769483245,2
802743854025371,29
992123451880904,20
578555881257171,18
387239392812123,32
97729486221747,15
443262465098816,43
549972157230585,50
468677372357958,15
259781712590406,32
259015509192747,46
674008261060931,44
520877584458608,44
961432594403199,2
342543509633188,18
198714918961555,13
109723275484093,24
861440353548936,13
160601035768243,34
253675744822480,50
358235470313079,40
261557288931207,30
342125680804481,41
998929010693312,1
814141019848575,15
642592537114810,43
396773827219588,49
285133880820648,46
657478269984398,24
470729669655529,43
754115966212570,42
730391130260006,39
933517773528964,5
395875260435717,23
720377076542241,49
476565708697360,45
217614233043959,43
685611799972788,36
959356341913456,45
453585263631077,37
227993160404137,7
338222960812431,4
123193389677141,38
949511992550707,35
830996002831565,19
456456296376996,10
482833437862190,42
356019674756764,15
302431292522048,34
432432644387845,50
292235710056325,16
761952547882937,43
700493846624770,47
70486894805160,46
75785102669341,17
137370942669843,8
656538289456956,7
79591290407621,21
66680438091725,26
622760176791101,34
178662581807122,25
511372079563258,2
72028972386632,38
43487959400155,25
300298350459142,27
985439542169662,9
368369142041662,42
904205587111950,16
915710657672400,20
667495223543265,34
175762933029324,5
412740712965251,16
267882871715969,9
70428840840163,1
424891931743057,33
433841762356226,44
377883037588491,33
35033896806725,20
178962576249662,18
871656912372919,32
834980897403636,28
957880982195285,15
605455196165540,33
72783157008577,5
43928614139712,49
630679850052275,30
953421274678129,44
374560578161844,35
131009990807512,31
912063061195091,47
80339224991726,13
720408876762080,47
872003138878661,48
878790803802453,20
914743846210378,30
491682825662946,45
46301787221235,17
284718904296476,30
987462124284670,18
233770095933340,34
675212703635757,25
22011102601530,15
433236120754806,30
753609684224915,5
49853452529266,38
870495277852883,18
281024208195708,39
393169467844159,15
413161584418571,12
238555799073490,9
988431542544879,13
397639192640518,9
256743567586924,40
189453314504093,34
622264656725064,1
356743214822000,7
994825146915119,15
431798507496594,50
550323064992599,11
752388520984129,41
87631740376853,3
517860553167153,41
411612468646823,31
692230247855538,50
550590561399466,18
451982294343017,44
1252069878705,18
489271550583656,49
270050776568630,33
695953124023526,39
383709106507912,28
631706784840917,19
248724342571948,44
129310957729594,16
751711570784664,21
692640635780213,46
735164588089983,21
796909866807317,22
249423034034719,40
836474142297348,31
96000171060473,35
29260589236913,30
533123625961101,28
691322145777617,44
295304282939409,9
453621528329757,4
123942539327251,28
832320645050148,31
754320913344366,7
751103859912041,39
141249512760959,11
572917445906178,44
105824537292748,40
322362895425029,9
374953714547687,4
194653742565687,48
639181175929660,8
336428450686190,26
73209909626478,43
454403831757874,5
507202681796572,21
984565542713816,20
908129460900620,42
300600586728178,20
898577776848167,19
556010887018774,20
188474227778561,7
176168602024631,34
689126338757934,31
158474954408483,28
73755291401421,5
837732790703730,8
849639535171537,42
665291063833881,35
664980167130670,36
547071042142217,21
299164342545862,33
350893668918741,21
835155520808049,38
609053423831625,50
468162649994885,20
125864546880634,35
817542819218154,43
346699391232119,41
643280697606802,25
729793956306082,47
480094822649063,2
431509686060809,13
529351182607226,38
616529979201885,29
9937089327992,3
631330626371318,8
941878921375178,41
651013824516517,35
792471800800932,41
866834050399359,46
20508433463211,5
189177301948323,16
947559233661132,14
405802815265802,8
792471800800932,29
758103088705509,11
25500768753575,41
527792154865904,18
493990972003847,40
111889060373143,2
241945759233690,40
557629449044453,25
55550116359058,45
144656657038068,37
687452198311462,9
274957501963630,1
881676009436222,1
323508698055406,49
507425395739088,21
395527417393194,38
486747221708731,37
8057134009308,2
219252849407201,1
758414274074540,3
239017423245787,3
246642578175195,23
5372174801485,12
159523973919330,16
240492780092991,37
92837842183474,35
179347721063779,4
649398048872108,26
249621691235632,20
620027901366285,28
245487229275033,5
548075430324536,10
270886704489474,14
691758189412994,40
100245085707306,46
142886969241171,39
41687473962140,36
656538289456956,47
388686477207614,10
700348111629809,4
12878391341742,19
854440146532776,43
784132698864337,22
864207353104440,8
654412240929801,1
411562112550921,13
857101174583568,40
936893726801644,36
966182661592425,24
58991047928669,18
10646238109945,2
684714564955603,30
791477505582506,2
300917282739115,26
282345145575922,11
207136364007211,20
556987260865646,37
585601079994912,4
973174416133874,46
241452488418262,9
582931432112714,15
42628554189958,34
150073644097859,8
62074728775782,21
42628554189958,10
189177301948323,6
786316473975781,47
839197059551238,47
597049908533070,8
695078577398212,42
588024583824318,35
364020126393695,13
445138164428697,45
678172072637579,38
426972457705749,2
935107752660186,5
232863101506114,19
688197959960485,35
636523892511678,10
260965012740173,22
751677087324384,42
200049426426301,15
799061577040883,14
502614078520547,17
682244268830901,19
857477247991916,12
825218411101845,22
21379966664002,37
660250485544523,34
846120739441421,28
450602280324503,9
284507907953741,48
664239079486953,16
940894127705057,28
468548010981090,30
586319570487242,26
311202093637554,23
624221799798986,27
869035767795247,41
523653568028241,26
727648644783403,10
983159059059907,19
383686700048095,34
87111753256875,16
67383875842254,35
607926689694062,22
664754176970417,1
338490670175204,16
115589731654373,40
655634746777210,8
364020126393695,47
250382826050524,14
20906184236878,46
499904368763059,9
518873578117064,12
558675765587786,11
744753562942594,17
459837298132050,45
216461404412936,27
490687223593577,6
747939191081979,15
802743854025371,29
338147310153152,40
965653396761924,46
353900089603632,40
287990514381039,23
171584666397190,36
100315415062640,49
711841916446007,13
543781018017245,45
697001909771400,15
394494312542190,11
629253383331231,50
773476268916241,28
565050165100139,6
931095856673813,29
258160035616698,8
880710110892362,28
728007962694131,11
321844324700419,45
502078872546020,20
474430587198786,49
280680557252921,15
144265798324225,27
694935318594976,5
569636677912687,38
941653216173820,1
627981701914880,7
422859855761775,45
287773161834193,6
609373435848008,42
730434338444688,31
820464482124660,40
364020126393695,28
31663697546631,12
155426053858413,16
595934769886948,47
730775682681617,49
920107051347359,49
25839748518736,40
219315505743784,45
459560994697246,6
309981448455672,13
553513519005874,15
424891931743057,44
416096241897649,38
574890368201303,7
471533050191351,16
353320328053322,19
157115856510768,14
383922645644042,46
513572298397007,24
259479612242799,36
428158210549409,42
440938903257412,23
855634489050460,16
709346533044660,26
769141873769017,36
151717594680664,1
964780216143500,7
828747005094996,20
114084632338323,28
415236700331036,34
771957876628946,39
795588940934328,39
655020773845016,38
941878921375178,29
940287290769958,33
703704291765050,28
531444209865941,10
582835775026184,6
707156990607742,4
90453695083967,1
290704202470686,47
604156717934491,23
322323988835012,16
810702559969758,49
957823307563220,15
176581628676098,21
606107434087070,49
337365603603687,42
298826714663533,38
54758159148862,2
374178523948462,25
636546283822516,13
509302025954545,13
847806136867801,21
790116461677611,6
822061265827875,19
961722514181941,30
238260232981510,15
217292065935689,7
92180678547628,46
12719641616155,19
372429898440374,46
748095269856852,21
593318650056641,49
536507634166331,3
899583206236750,36
78100606160457,37
223285050009417,36
661130886983201,17
868848271426370,26
810419194409531,36
642592537114810,30
901261910032472,28
544488598440983,3
372757524524867,7
490687223593577,41
928512082005089,42
744839890678315,6
733800268968647,34
696118728384098,17
788302330428429,38
849620127294846,33
379220601241967,19
231255868349237,10
77989471809879,3
590266193092869,24
514941125407649,47
171584666397190,44
232612566968189,9
770457655244129,47
144294483486083,21
869562010030491,38
588466216395844,24
642783325700129,23
377918997000930,46
762454136091356,26
703384444538070,44
825086733337213,37
524182018793341,18
975045609481104,9
678678050675476,4
684244440498756,7
119904744993027,43
24636931162647,48
219735979646379,42
543781018017245,5
597185427916697,34
79446933291277,10
981629793798547,46
227823941152021,36
493633460246020,20
692230247855538,41
12719641616155,41
639016772367281,31
546576941614228,22
838050937349466,37
453310387430100,40
181223490822351,46
440620918394229,47
777260391616546,31
14094941039726,30
307093210359189,34
737485187171835,10
786316473975781,34
314741130876887,31
85454662857464,32
53903326016580,9
791007594059331,50
709725423523165,14
117882342385980,39
219315505743784,44
737565071947956,20
20508433463211,39
323745246616831,14
605514309604407,49
820338507696107,38
17098943978933,50
815803257176914,7
120932900692980,39
918517328283885,15
912627970330299,11
561850194296115,44
116710464617911,28
358168913144419,35
55918086816957,2
613352331552982,27
250517090031094,15
912627970330299,37
20554026127468,40
8111398470628,25
907344954518275,47
513667751750596,27
445130552932988,20
485478447479671,25
128031919746823,42
877815038318650,13
564242356783319,42
772828933669712,14
46252833150380,14
838644745355785,16
551863226694448,42
255922684818611,50
487967989515861,41
428290799747793,44
418788295275673,42
148453589517705,44
513035179857886,37
664902026169140,24
98432879994119,32
12878391341742,30
22808639513636,21
330149014518066,50
189583857455755,20
654986516005097,6
721515072406150,1
37452776102033,27
302431292522048,19
874494632587458,6
867237784281349,48
483420201793235,6
239883637175278,6
248464945937608,29
385588092087303,45
57040111727584,12
839918602642830,11
100296001076489,12
37868896284094,31
473557291927431,47
573871697143233,37
982899504680576,37
356778779638205,2
510110413692884,5
919181692837638,32
75856145279095,38
298700255741997,46
163559667165065,15
957880982195285,24
8111398470628,41
528290946792624,30
275275017180413,41
967951176438937,4
630679850052275,27
681389265341903,10
639016772367281,18
170591441214887,29
346211891762655,17
549763972894902,46
62577448140300,7
750958358967635,2
529628821926759,14
997467486387282,41
279168921625217,35
28265790807684,45
542512552425775,6
758129197405521,44
627700115452134,42
616529979201885,23
805358553887429,29
993246632675883,46
25668775535828,4
418550908464936,17
573473036987970,21
653522318434902,42
346076287668066,6
84483364902908,10
210553926219429,35
471688560129825,29
878999256694788,44
691322145777617,19
943265825372261,37
367797112509566,41
966426731902789,20
393943726834875,38
658937051226542,42
162714353387338,40
598441628692889,3
791050469519665,16
606573512882841,36
191295625092297,11
572070528795266,38
169653646073158,37
235119910613318,27
119559148922992,21
638290969339005,13
956404572419138,38
700348111629809,19
972698074410934,16
983100409727154,38
196416716609892,36
554486305672099,25
8057134009308,6
453310387430100,28
834873596568323,22
631240881279295,45
430191184306401,44
627981701914880,34
486747221708731,8
319742494135199,12
967693772488215,4
234499355905452,46
788591499998000,24
908875203232124,2
36066672107651,36
639789363912455,48
156222322010430,35
873711470388854,9
974890136371388,27
352393816907359,45
962326253756835,37
569341274859573,14
208132616630108,3
981505866102568,19
901776007333840,34
828515131565591,37
741821329524596,50
215769437864225,1
119653602841738,6
619252203646520,25
420881817591789,32
721773156379848,30
322751077334039,26
209287279216600,42
219315505743784,4
319742494135199,9
243837489516869,29
209000400616534,19
562968950997411,13
125774642521465,34
937751627748417,49
375855436322833,7
856523396898551,37
208777620098306,41
578919916137031,49
726126883605470,49
590280492266960,25
891306487485909,5
22854920173850,24
38650224039917,22
768039847925659,40
433384945340804,46
895045237135740,40
50307484731114,32
575824160169277,8
855044763612775,26
198103441517165,47
98387972314154,31
589361314090916,30
164894256299948,46
199264304680147,47
682232707161864,7
274223058369115,34
844750574359224,24
593523204622976,49
452344192881523,43
480230440974452,2
921965746284629,10
105824537292748,22
377561832643118,50
119539419311995,37
4656402830383,33
49099254400761,36
461796291551574,48
530228585888650,31
473643365890273,18
964780216143500,49
915808477833088,42
496875484334097,42
207136364007211,17
630917921571529,50
267882871715969,25
865380253549919,40
62577448140300,25
988642117610523,6
532943966936493,37
339451367243686,39
100016927173681,45
440097967162482,33
598190962094223,36
29516852490339,22
9623306534925,19
820338507696107,30
797153089421889,47
586319570487242,41
519752963418176,18
634174670523951,19
635055619511990,25
377741509393853,46
387260837774601,27
453310387430100,3
260444098840288,44
693712450182298,48
963784922837834,37
608905907384698,8
284586197575773,2
884035867751035,45
235928541545958,44
419657618243977,37
173457697449748,44
28167111050804,21
651954032865724,49
569636677912687,49
205077418205257,16
573471661080674,12
746137102937983,39
649641962834265,4
751619871601533,37
440620918394229,20
649461840508036,48
517007304351267,3
326307732212080,46
774247315488578,33
861292673398422,39
384072244446222,27
75570500395109,2
981834916662517,2
539005562966012,48
542746610563412,13
56502197591551,41
218976505041582,41
402387057738018,49
849975524766485,23
355841340400664,43
17964421162359,23
486378688015308,26
796949236872528,15
148903941086594,11
244877085606706,50
674686510042112,17
869562010030491,14
676806311779883,24
232998708020432,31
969003508715780,1
991621595310130,41
786764121426718,12
939714105506758,36
100245085707306,38
56565939517052,36
244877085606706,42
566762270987487,23
967377779867599,48
876569417533194,15
274725466157327,16
515937915519548,25
912536720040497,25
977721153611379,49
565050165100139,10
456082914152901,34
610750626417219,47
521182509789714,19
897317218118159,19
873180956455541,25
816671354675667,3
155426053858413,13
360566995874058,35
102242370494890,34
24939860421094,18
440975497798333,26
220660750293206,9
426473499819807,22
129565540266175,35
57691138309420,49
476885646171677,1
810860095161597,7
230104667996819,32
541553004587993,8
865380253549919,49
360026309528296,23
576949804572732,26
682643663034800,25
787477784043284,46
722989681629680,26
412008333490707,12
158536642362163,6
895570816559312,42
543449074396443,9
943119268879908,29
861292673398422,34
123585625793073,39
239540877574303,42
574728200561234,12
270340558033038,21
940269242173615,39
157133343652834,24
56703621127174,4
402381497503296,10
85355819072559,6
52324012663633,21
883803527339268,11
790019200336034,27
474263699262435,4
205569972656131,11
592835719681694,21
605394502811797,31
619130769959813,5
491977139327962,19
577619285150868,5
954053652595827,9
922391734660314,4
128546386141823,10
732134415150743,17
78100606160457,35
101016791554926,1
943192455470817,14
733800268968647,48
709725423523165,29
260444098840288,5
629804235185867,49
191516579818579,30
519617466047065,30
499579596445931,18
22163454038878,11
236379351931517,28
940269242173615,26
411562112550921,43
584916833793811,34
134254506069218,20
84013101337826,4
739604855538244,41
509058082277537,33
442944699488949,48
569130363411169,15
802455833864991,17
306806563357845,33
331077645551464,15
474430587198786,47
419003867345204,21
26242957516714,12
300174504719716,24
750574958821942,21
894384522562492,42
171932509261314,27
184700644735120,32
129112837382240,6
185070045511876,1
333078433900179,47
544386708330683,5
953953397562364,35
919195885047345,30
85140953872559,33
330417830586454,39
958935786102663,7
428827991678344,35
335621111981464,46
125742674841757,47
227502074878964,6
5072534479376,6
117202547622713,11
406180291168287,44
366253713090543,50
314741130876887,27
78890948366449,41
981015480879870,49
517107035122199,30
39083625616700,2
311769851593259,14
865467725902456,16
199498310421563,6
930012734593009,49
99488261106314,3
311825876743378,23
835520480543181,32
533066797296002,8
139710158446407,36
606638342430357,1
695688931027492,22
497805996136792,10
67534100120854,4
842781657911766,21
461505511559547,45
661901444531210,21
181117697679270,15
938429494212762,49
466020875458902,42
623973124989779,2
61039768734000,41
239527189154811,13
633961830077931,31
900899796401508,39
136598051401753,43
162934514932606,13
162934514932606,2
547917396099455,40
693857449038495,9
555569397710117,44
743106744078141,13
99016884666696,47
762876367734198,33
144656657038068,24
307093210359189,23
186223989899333,37
643332509567072,42
928512082005089,17
452248512030863,10
198714918961555,41
832301649883699,30
796909866807317,15
68784079894321,5
903020022996652,8
651903397035035,17
25136321510807,14
605005773358980,6
92217522975559,23
258160035616698,25
448149651944460,35
270886704489474,40
992368702216687,38
560229633857774,5
31663697546631,48
394494312542190,26
503364015292635,8
728758654839419,5
852653559854793,49
117202547622713,31
993496589161938,5
231657160235853,41
249680193622732,41
966398135363246,34
272974091213664,29
123585625793073,41
974707753183825,47
657202806194880,19
637995197449570,33
380595348343626,45
560863737678074,47
613352331552982,33
891244345278716,18
613787632568604,17
259004992932759,50
845416955491753,44
933993103585336,21
822769690659444,37
241452488418262,37
938442184922037,25
28167111050804,13
896000604680181,4
377344716001329,19
677024732002639,40
24636931162647,13
627684752228608,8
400296609189318,28
518371172061098,20
957823307563220,14
543449074396443,7
877225903346568,5
857166789833026,4
703214843024218,31
868572564696385,42
937406679575338,2
810039692877081,1
852134624891633,35
252765842385332,9
584789919725324,19
612359824256117,27
84543977988436,18
795085921094007,8
291794062388103,27
777759118755437,24
29126184441366,3
874029961815404,50
893751648486205,12
366272725029039,25
189453314504093,50
866834050399359,32
590266193092869,20
484561027691458,46
473899264517602,2
343293520886198,12
307634691197169,37
339368303522539,27
92987805589633,20
440585361287607,16
204967961898437,2
858529316748827,42
468548010981090,22
398548650386693,33
632413950529176,14
138383263529673,42
797777304273539,35
230144824051481,3
409490089976374,1
485965583162710,44
382935325516889,17
844750574359224,3
628484962730158,28
760226673928296,6
598520267594281,15
114341637791529,50
119948838450983,6
84867282574211,12
47646354375633,22
547290623229995,13
478201016737467,26
856523396898551,10
726126883605470,11
882151235166663,9
120696027941986,15
620992995568263,12
729425382270379,23
848136952841704,26
933649178642741,18
276131950643401,46
772480542775514,4
200654946441664,14
988656766870371,16
30820656779972,34
743196052988577,35
223238735578165,14
894553305375982,38
411612468646823,42
959356341913456,17
743196052988577,4
168558084387295,23
327443856119993,36
977489336940520,47
821388320127753,36
352261320656907,9
232092249418991,23
914901063314773,38
259004992932759,3
182146747437576,43
381637517018750,39
353320328053322,16
196743422758314,23
769141873769017,36
720196194319607,2
996997742943525,40
928365427202746,35
306798432131962,33
441637671440772,47
564164680151605,21
443413338353220,29
571985634070805,43
628574616313626,8
237400362406326,38
483439605790906,47
572480079293137,13
895045237135740,13
622587138394152,21
577619285150868,41
946281802786119,13
549364866456999,28
962763890383316,26
882151235166663,20
173457697449748,11
311649400594338,11
822061265827875,16
492224337568697,5
939992564328635,4
568989446123319,38
548844081558231,19
84013101337826,10
882823494921858,2
128895886234230,22
415424773918900,14
568214673754874,36
598033664287064,42
170620071868449,13
187555225157556,36
799204953186468,5
568968179498328,12
287729362934929,29
249680193622732,48
831073405561452,34
682870245925052,19
181472577245684,5
712518644016386,12
254834228111645,47
396438969817467,19
261933293209265,21
808115432560190,36
865266153651069,41
628574616313626,34
556739708299514,13
154142332988915,33
977289235805370,5
604968280432453,23
609373435848008,12
51192312625957,35
241217611164957,49
673392008578323,10
62084507573238,17
271578113687743,25
849893335038928,27
398306582556739,1
550323064992599,9
820338507696107,24
900889360985224,39
10384708778961,14
676178675100038,9
530437959713402,19
857689040107477,49
675683434917678,20
427024909842778,14
941910444710784,42
669408935351858,21
530228585888650,8
815715194185376,28
101944224649303,3
134254506069218,21
63588308706962,49
353320328053322,47
460392059169027,21
575937753603674,11
914743846210378,13
927192084122300,7
176278580716483,21
330801348327922,50
415399536503407,32
612550778760311,6
194377774437449,40
925991586630873,21
277017425400012,44
826395156918840,42
406411270698581,32
886506009523258,40
147343805210498,47
901236788636286,8
117882342385980,32
396319735907296,44
509137993292680,14
367611058098735,16
64341310296641,34
333078433900179,33
695232473064094,38
150804469838735,39
107179009953612,11
356743214822000,4
199162378768380,12
655968757533147,36
930904628384871,16
921861725546340,40
110785922146847,42
387960001760573,47
480913850257925,10
773593990176223,10
582931432112714,12
549972157230585,47
860800226402251,6
906064502937364,21
923860477923706,7
113452570514990,50
456643083340753,9
559291528072052,11
414617941805185,32
705702704107237,23
186772342959078,16
603522004122589,18
566762270987487,10
635055619511990,20
683648188242651,49
589995477578176,19
932715213742754,16
846844593322537,18
769962883572813,44
209000400616534,16
624125687565522,32
331338804285883,38
34775610941490,19
152539843239515,42
466669929954902,40
937751627748417,21
785554367211695,48
828747005094996,48
26217071311397,25
753442594295767,8
533553616745347,31
126598715986203,33
645457426800410,33
579420800139763,19
9937089327992,41
412669962725995,39
196479324178282,22
464274569896584,7
439694442563547,13
563021625509148,29
483924596021471,47
863487068873429,21
214242752907391,4
813132924309659,12
426209178683799,28
151235606518507,13
281845716895010,20
490741196347704,20
169762603508157,22
891306487485909,43
582835775026184,28
175712152577737,38
603454675274636,9
854215214666097,40
620325024264852,41
769261231418537,40
777969566058705,19
756241148943492,30
298700255741997,4
443400738205436,36
657982156422771,20
612550778760311,6
729951471897334,1
423368558250857,23
680032082482702,45
746125155834690,31
868572564696385,28
250180856991144,14
878299458702443,22
6742975804942,24
617143981502234,48
364887024331186,27
479800228244356,10
966444837504035,17
397592983893953,47
296910880206630,47
298586912948105,41
338147310153152,13
664583811130888,2
284507907953741,13
77989471809879,18
610258388970713,38
391288067465314,7
437726503350914,5
20701315894164,37
895570816559312,48
58621632742908,11
441964813785224,3
485965583162710,39
73127053510654,30
568989446123319,46
237907422116001,13
219252849407201,43
863282871215808,27
600530655387433,11
885841769361922,40
947559233661132,16
71193121849754,31
743196052988577,16
637907057267089,12
56565939517052,3
227599971303111,49
28167111050804,36
190050759106813,5
353900089603632,16
984840176696155,1
123480393364665,27
661470542500268,19
616074982543394,33
523487620241139,7
473643365890273,22
123942539327251,46
673841774740016,20
139978931375499,27
8010663884750,45
59653847182563,48
452733927613600,48
695628485481939,13
105835413210020,31
392328137542637,30
697032900092952,22
419565835151141,45
80165816023405,23
236684401970305,27
118450404403602,49
335728282298593,29
513937556263487,39
983159059059907,40
868365736569076,22
26242957516714,43
290163754427834,23
205077418205257,26
360685295431204,21
226859996530815,49
182420201093643,6
449694400938916,34
626294261598282,3
393716083782578,35
259004992932759,46
641971943368924,37
80944357507029,2
343794878404637,9
400345085119083,40
326167040265562,17
405802815265802,40
257200281758812,17
998750637069460,11
909376401248179,6
651954032865724,1
128895886234230,9
605512997680223,25
328004442544148,26
830706407830516,12
830706407830516,41
714383982625370,38
833021459625948,26
235928541545958,17
965438294573018,34
474430587198786,4
644133501960763,36
354901541216456,36
440938903257412,33
693150749111743,22
737565071947956,16
716130202455981,2
142187200060760,21
89449111332056,31
693857449038495,17
893915912984055,44
417603597591304,28
804371073648709,47
773593990176223,31
907541810147536,27
482491062975662,34
810620639208163,20
785140164810887,24
703178844445413,35
621511579788851,11
571541651495666,36
449172586152006,42
973851483093960,40
974707753183825,1
502768749853683,43
525943102504051,14
116713198534728,44
518695590510990,3
750574958821942,29
295302492745647,41
448163355996467,13
782048679892551,42
503985693641857,24
912565426566302,43
73254957359988,27
777688607161182,9
639789363912455,42
869665623588094,10
751619871601533,3
285816895572216,32
956158873604630,46
954053652595827,49
782048679892551,20
984840176696155,22
812622766876007,33
8057134009308,45
971438115271427,24
137275865574886,8
334838855138471,41
573616661005921,47
229319620325677,4
954342139040622,11
554993201322538,1
641971943368924,1
847748651352215,17
865380253549919,14
335918689259274,31
501060998673744,5
564027840360445,46
936042261012637,8
969567027174868,27
57325857582406,1
196479324178282,6
331180945413295,50
80165816023405,6
628859997306952,15
628574616313626,10
402718525076032,5
507268680717395,33
16924469850819,43
55363541432814,44
281026964570942,34
430191184306401,9
510110413692884,35
456643083340753,11
499910651956094,4
815969823101822,39
726971639295723,47
305645012264500,8
716130202455981,42
405654757638923,8
217514359129889,41
774481485759293,22
158136147819215,36
722297606287710,22
270452652369036,47
213770682090269,19
688225079139487,22
611586224404271,25
820464482124660,22
814141019848575,20
953348290868144,44
238260232981510,34
518371172061098,10
831842657742231,36
259140960045336,12
972052142401118,23
926216206745140,1
942025951692274,49
49099254400761,2
100296001076489,9
215458665449723,10
4351107120369,4
332649914407787,33
115589731654373,16
29260589236913,12
842124732751635,17
462593995229873,16
170106364759398,48
625719600902544,6
762454136091356,2
373783238989915,20
797450637309859,10
557161052366335,29
278271404740412,2
200452327191869,13
239577783352708,28
602107107643803,29
394494312542190,4
249299336970249,8
835643538058589,40
562968950997411,22
164618059956326,6
338490670175204,31
713183003850013,10
707888279063316,28
726126883605470,4
904708472863357,22
472787995371042,22
72783157008577,48
940935547088785,43
374560578161844,39
510110726560446,40
901281876845819,42
810702559969758,47
428158210549409,49
450069911446059,49
471533050191351,25
984840176696155,10
211631204125775,32
951452883178356,1
806042785018134,30
695852102288644,30
509483284179475,31
703384444538070,30
572157537509963,9
358345719966817,5
544386708330683,16
65873225933390,31
744753562942594,27
592443619940020,29
151034873790706,35
435192140348314,25
365126786480475,44
204898327517138,27
239554750684243,43
51345675764734,42
49853452529266,15
321252856322666,15
690744593537285,31
405802815265802,2
312666899678224,2
882535107722831,11
392328137542637,24
348125765099538,19
529048525070858,47
971438115271427,43
65429044635009,43
553978052891796,1
496627030911428,41
501347939802276,9
976507841530275,37
510378268476925,11
698209851686946,38
752112914895541,46
635603647733547,11
978230482028296,43
675164341267515,48
288329951521307,23
878409686891781,9
352746673041017,40
942421960469052,7
750447786147772,18
480830701998478,50
453837877807977,46
914252685298409,39
130964463803066,6
502768749853683,24
512186212982619,27
676806311779883,19
394900738498039,35
810039692877081,42
399134083390267,17
311202093637554,19
569847491688512,19
626599429792463,19
184047859806783,27
896278972738573,18
751639977277344,3
519617466047065,6
553680336757050,8
771509858182201,3
685611799972788,32
133749161912683,40
341307961649534,35
268491354833904,4
268237195955679,2
119539419311995,20
594583655601149,22
367045892155922,31
422369962694402,26
374630966614088,25
332649914407787,23
864439070911978,11
913924053745502,3
882346247476048,4
742867961827438,45
954397304682252,9
996863092084381,29
150552612180252,38
394664908165277,5
814141019848575,7
22163454038878,11
396795254733633,49
94854669448678,36
529677935940924,4
754549322405338,28
408737329848260,23
595190388932034,18
96664331760217,25
360957214196473,28
405008044592397,27
911013813717853,26
620808568409610,34
808638867818101,25
179347721063779,49
305797658224534,35
938176248774203,29
116250359484396,32
921975224216066,1
671682993386442,39
466773056007447,38
551863226694448,21
511887456361249,19
832320645050148,20
785140164810887,19
226180914005379,36
991621595310130,14
769327245207151,18
657202806194880,21
334282232804754,27
963072706723426,2
366618759831752,7
418110265557476,5
127869639754064,25
180461567266168,14
874233077804100,31
732637931536956,15
29126184441366,26
353912131616976,17
995892052451422,50
684244440498756,41
24229431266709,4
4289313434081,36
602115039989140,12
560229633857774,50
778868816488317,20
807523769087339,3
286672195310476,38
19820324948737,44
95012292792379,50
269681726773687,3
